fecha,hora,region,mwh
2024-01-01,23,Atacama,609.60
2024-01-01,23,Coquimbo,469.54
2024-01-01,23,Valparaiso,819.55
2024-01-01,23,Metropolitana,1902.71
2024-01-01,23,Biobio,946.22
2024-01-01,23,Los Lagos,361.66
2024-01-02,0,Antofagasta,923.43
2024-01-02,0,Atacama,556.04
2024-01-02,0,Coquimbo,425.72
2024-01-02,0,Valparaiso,752.62
2024-01-02,0,Metropolitana,1702.34
2024-01-02,0,Biobio,877.99
2024-01-02,0,Los Lagos,339.59
2024-01-02,1,Antofagasta,815.59
2024-01-02,1,Atacama,507.88
2024-01-02,1,Coquimbo,415.81
2024-01-02,1,Valparaiso,677.94
2024-01-02,1,Metropolitana,1702.64
2024-01-02,1,Biobio,807.29
2024-01-02,1,Los Lagos,312.21
2024-01-02,2,Antofagasta,786.88
2024-01-02,2,Atacama,466.40
2024-01-02,2,Coquimbo,375.33
2024-01-02,2,Valparaiso,652.28
2024-01-02,2,Metropolitana,1616.80
2024-01-02,2,Biobio,709.36
2024-01-02,2,Los Lagos,290.74
2024-01-02,3,Antofagasta,746.26
2024-01-02,3,Atacama,451.29
2024-01-02,3,Coquimbo,340.86
2024-01-02,3,Valparaiso,617.36
2024-01-02,3,Metropolitana,1486.08
2024-01-02,3,Biobio,723.98
2024-01-02,3,Los Lagos,290.11
2024-01-02,4,Antofagasta,760.27
2024-01-02,4,Atacama,465.55
2024-01-02,4,Coquimbo,368.22
2024-01-02,4,Valparaiso,588.97
2024-01-02,4,Metropolitana,1482.86
2024-01-02,4,Biobio,688.96
2024-01-02,4,Los Lagos,271.17
2024-01-02,5,Antofagasta,776.61
2024-01-02,5,Atacama,469.85
2024-01-02,5,Coquimbo,367.54
2024-01-02,5,Valparaiso,629.86
2024-01-02,5,Metropolitana,1568.69
2024-01-02,5,Biobio,737.44
2024-01-02,5,Los Lagos,289.01
2024-01-02,6,Antofagasta,876.93
2024-01-02,6,Atacama,505.36
2024-01-02,6,Coquimbo,409.41
2024-01-02,6,Valparaiso,706.42
2024-01-02,6,Metropolitana,1663.51
2024-01-02,6,Biobio,816.90
2024-01-02,6,Los Lagos,318.87
2024-01-02,7,Antofagasta,959.58
2024-01-02,7,Atacama,564.28
2024-01-02,7,Coquimbo,466.07
2024-01-02,7,Valparaiso,752.94
2024-01-02,7,Metropolitana,1903.84
2024-01-02,7,Biobio,876.30
2024-01-02,7,Los Lagos,350.35
2024-01-02,8,Antofagasta,1009.43
2024-01-02,8,Atacama,623.35
2024-01-02,8,Coquimbo,490.95
2024-01-02,8,Valparaiso,841.25
2024-01-02,8,Metropolitana,2029.67
2024-01-02,8,Biobio,942.57
2024-01-02,8,Los Lagos,378.51
2024-01-02,9,Antofagasta,1062.23
2024-01-02,9,Atacama,642.93
2024-01-02,9,Coquimbo,513.29
2024-01-02,9,Valparaiso,896.83
2024-01-02,9,Metropolitana,2058.39
2024-01-02,9,Biobio,1030.10
2024-01-02,9,Los Lagos,401.70
2024-01-02,10,Antofagasta,1096.45
2024-01-02,10,Atacama,663.45
2024-01-02,10,Coquimbo,505.26
2024-01-02,10,Valparaiso,904.95
2024-01-02,10,Metropolitana,2194.92
2024-01-02,10,Biobio,1055.05
2024-01-02,10,Los Lagos,391.49
2024-01-02,11,Antofagasta,1087.31
2024-01-02,11,Atacama,685.94
2024-01-02,11,Coquimbo,542.85
2024-01-02,11,Valparaiso,925.91
2024-01-02,11,Metropolitana,2279.48
2024-01-02,11,Biobio,1058.49
2024-01-02,11,Los Lagos,414.36
2024-01-02,12,Antofagasta,1120.82
2024-01-02,12,Atacama,649.92
2024-01-02,12,Coquimbo,555.00
2024-01-02,12,Valparaiso,970.19
2024-01-02,12,Metropolitana,2307.91
2024-01-02,12,Biobio,1109.58
2024-01-02,12,Los Lagos,432.22
2024-01-02,13,Antofagasta,1187.50
2024-01-02,13,Atacama,675.97
2024-01-02,13,Coquimbo,561.10
2024-01-02,13,Valparaiso,980.85
2024-01-02,13,Metropolitana,2378.11
2024-01-02,13,Biobio,1093.60
2024-01-02,13,Los Lagos,439.18
2024-01-02,14,Antofagasta,1125.89
2024-01-02,14,Atacama,699.97
2024-01-02,14,Coquimbo,558.47
2024-01-02,14,Valparaiso,935.81
2024-01-02,14,Metropolitana,2239.27
2024-01-02,14,Biobio,1041.01
2024-01-02,14,Los Lagos,415.16
2024-01-02,15,Antofagasta,1078.95
2024-01-02,15,Atacama,635.21
2024-01-02,15,Coquimbo,515.04
2024-01-02,15,Valparaiso,900.13
2024-01-02,15,Metropolitana,2174.03
2024-01-02,15,Biobio,973.55
2024-01-02,15,Los Lagos,401.52
2024-01-02,16,Antofagasta,1040.64
2024-01-02,16,Atacama,615.68
2024-01-02,16,Coquimbo,500.23
2024-01-02,16,Valparaiso,882.49
2024-01-02,16,Metropolitana,2134.74
2024-01-02,16,Biobio,988.23
2024-01-02,16,Los Lagos,398.91
2024-01-02,17,Antofagasta,1055.02
2024-01-02,17,Atacama,614.27
2024-01-02,17,Coquimbo,503.41
2024-01-02,17,Valparaiso,879.74
2024-01-02,17,Metropolitana,2050.28
2024-01-02,17,Biobio,1018.98
2024-01-02,17,Los Lagos,395.24
2024-01-02,18,Antofagasta,1072.92
2024-01-02,18,Atacama,665.87
2024-01-02,18,Coquimbo,524.42
2024-01-02,18,Valparaiso,887.49
2024-01-02,18,Metropolitana,2157.41
2024-01-02,18,Biobio,1036.06
2024-01-02,18,Los Lagos,413.78
2024-01-02,19,Antofagasta,1113.65
2024-01-02,19,Atacama,703.99
2024-01-02,19,Coquimbo,564.39
2024-01-02,19,Valparaiso,1014.90
2024-01-02,19,Metropolitana,2354.03
2024-01-02,19,Biobio,1088.04
2024-01-02,19,Los Lagos,438.18
2024-01-02,20,Antofagasta,1207.36
2024-01-02,20,Atacama,734.73
2024-01-02,20,Coquimbo,575.41
2024-01-02,20,Valparaiso,985.42
2024-01-02,20,Metropolitana,2462.38
2024-01-02,20,Biobio,1192.66
2024-01-02,20,Los Lagos,454.55
2024-01-02,21,Antofagasta,1153.62
2024-01-02,21,Atacama,699.78
2024-01-02,21,Coquimbo,563.35
2024-01-02,21,Valparaiso,961.74
2024-01-02,21,Metropolitana,2289.35
2024-01-02,21,Biobio,1133.66
2024-01-02,21,Los Lagos,441.86
2024-01-02,22,Antofagasta,1026.17
2024-01-02,22,Atacama,637.87
2024-01-02,22,Coquimbo,510.36
2024-01-02,22,Valparaiso,895.78
2024-01-02,22,Metropolitana,2123.35
2024-01-02,22,Biobio,993.40
2024-01-02,22,Los Lagos,408.60
2024-01-02,23,Antofagasta,941.63
2024-01-02,23,Atacama,575.01
2024-01-02,23,Coquimbo,451.77
2024-01-02,23,Valparaiso,791.81
2024-01-02,23,Metropolitana,1895.31
2024-01-02,23,Biobio,921.60
2024-01-02,23,Los Lagos,363.17
2024-01-03,0,Antofagasta,872.11
2024-01-03,0,Atacama,548.18
2024-01-03,0,Coquimbo,429.84
2024-01-03,0,Valparaiso,712.32
2024-01-03,0,Metropolitana,1767.57
2024-01-03,0,Biobio,854.27
2024-01-03,0,Los Lagos,330.78
2024-01-03,1,Antofagasta,830.15
2024-01-03,1,Atacama,490.59
2024-01-03,1,Coquimbo,405.43
2024-01-03,1,Valparaiso,696.72
2024-01-03,1,Metropolitana,1644.80
2024-01-03,1,Biobio,790.33
2024-01-03,1,Los Lagos,313.88
2024-01-03,2,Antofagasta,774.20
2024-01-03,2,Atacama,483.30
2024-01-03,2,Coquimbo,377.94
2024-01-03,2,Valparaiso,622.57
2024-01-03,2,Metropolitana,1566.64
2024-01-03,2,Biobio,741.75
2024-01-03,2,Los Lagos,289.67
2024-01-03,3,Antofagasta,758.01
2024-01-03,3,Atacama,469.44
2024-01-03,3,Coquimbo,357.82
2024-01-03,3,Valparaiso,625.89
2024-01-03,3,Metropolitana,1495.31
2024-01-03,3,Biobio,743.31
2024-01-03,3,Los Lagos,283.57
2024-01-03,4,Antofagasta,729.92
2024-01-03,4,Atacama,441.04
2024-01-03,4,Coquimbo,354.49
2024-01-03,4,Valparaiso,590.54
2024-01-03,4,Metropolitana,1503.51
2024-01-03,4,Biobio,712.76
2024-01-03,4,Los Lagos,282.20
2024-01-03,5,Antofagasta,759.19
2024-01-03,5,Atacama,482.96
2024-01-03,5,Coquimbo,372.11
2024-01-03,5,Valparaiso,654.98
2024-01-03,5,Metropolitana,1478.05
2024-01-03,5,Biobio,709.15
2024-01-03,5,Los Lagos,286.21
2024-01-03,6,Antofagasta,828.96
2024-01-03,6,Atacama,520.34
2024-01-03,6,Coquimbo,422.62
2024-01-03,6,Valparaiso,722.90
2024-01-03,6,Metropolitana,1654.53
2024-01-03,6,Biobio,814.97
2024-01-03,6,Los Lagos,317.56
2024-01-03,7,Antofagasta,936.52
2024-01-03,7,Atacama,572.44
2024-01-03,7,Coquimbo,456.05
2024-01-03,7,Valparaiso,765.65
2024-01-03,7,Metropolitana,1858.54
2024-01-03,7,Biobio,892.18
2024-01-03,7,Los Lagos,348.48
2024-01-03,8,Antofagasta,1013.69
2024-01-03,8,Atacama,627.51
2024-01-03,8,Coquimbo,515.96
2024-01-03,8,Valparaiso,850.72
2024-01-03,8,Metropolitana,2001.20
2024-01-03,8,Biobio,952.11
2024-01-03,8,Los Lagos,383.41
2024-01-03,9,Antofagasta,1056.66
2024-01-03,9,Atacama,658.56
2024-01-03,9,Coquimbo,511.22
2024-01-03,9,Valparaiso,884.06
2024-01-03,9,Metropolitana,2020.59
2024-01-03,9,Biobio,1032.46
2024-01-03,9,Los Lagos,395.27
2024-01-03,10,Antofagasta,1087.29
2024-01-03,10,Atacama,647.67
2024-01-03,10,Coquimbo,532.57
2024-01-03,10,Valparaiso,912.61
2024-01-03,10,Metropolitana,2184.17
2024-01-03,10,Biobio,1053.45
2024-01-03,10,Los Lagos,394.70
2024-01-03,11,Antofagasta,1097.95
2024-01-03,11,Atacama,696.42
2024-01-03,11,Coquimbo,537.54
2024-01-03,11,Valparaiso,906.07
2024-01-03,11,Metropolitana,2200.07
2024-01-03,11,Biobio,1031.75
2024-01-03,11,Los Lagos,418.26
2024-01-03,12,Antofagasta,1134.68
2024-01-03,12,Atacama,692.44
2024-01-03,12,Coquimbo,570.71
2024-01-03,12,Valparaiso,964.20
2024-01-03,12,Metropolitana,2332.61
2024-01-03,12,Biobio,1098.88
2024-01-03,12,Los Lagos,431.74
2024-01-03,13,Antofagasta,1162.71
2024-01-03,13,Atacama,708.71
2024-01-03,13,Coquimbo,553.42
2024-01-03,13,Valparaiso,924.60
2024-01-03,13,Metropolitana,2281.19
2024-01-03,13,Biobio,1103.76
2024-01-03,13,Los Lagos,436.28
2024-01-03,14,Antofagasta,1148.67
2024-01-03,14,Atacama,665.20
2024-01-03,14,Coquimbo,561.05
2024-01-03,14,Valparaiso,947.69
2024-01-03,14,Metropolitana,2318.23
2024-01-03,14,Biobio,1089.74
2024-01-03,14,Los Lagos,426.33
2024-01-03,15,Antofagasta,1096.05
2024-01-03,15,Atacama,658.20
2024-01-03,15,Coquimbo,521.23
2024-01-03,15,Valparaiso,893.30
2024-01-03,15,Metropolitana,2088.60
2024-01-03,15,Biobio,1067.67
2024-01-03,15,Los Lagos,397.46
2024-01-03,16,Antofagasta,1032.09
2024-01-03,16,Atacama,632.98
2024-01-03,16,Coquimbo,499.34
2024-01-03,16,Valparaiso,875.21
2024-01-03,16,Metropolitana,2025.82
2024-01-03,16,Biobio,982.55
2024-01-03,16,Los Lagos,390.81
2024-01-03,17,Antofagasta,1028.39
2024-01-03,17,Atacama,653.55
2024-01-03,17,Coquimbo,507.98
2024-01-03,17,Valparaiso,876.61
2024-01-03,17,Metropolitana,2017.97
2024-01-03,17,Biobio,978.57
2024-01-03,17,Los Lagos,395.24
2024-01-03,18,Antofagasta,1101.14
2024-01-03,18,Atacama,637.79
2024-01-03,18,Coquimbo,525.79
2024-01-03,18,Valparaiso,909.54
2024-01-03,18,Metropolitana,2184.41
2024-01-03,18,Biobio,1087.95
2024-01-03,18,Los Lagos,416.06
2024-01-03,19,Antofagasta,1162.27
2024-01-03,19,Atacama,725.44
2024-01-03,19,Coquimbo,567.78
2024-01-03,19,Valparaiso,969.87
2024-01-03,19,Metropolitana,2244.48
2024-01-03,19,Biobio,1122.05
2024-01-03,19,Los Lagos,446.17
2024-01-03,20,Antofagasta,1214.73
2024-01-03,20,Atacama,726.73
2024-01-03,20,Coquimbo,578.75
2024-01-03,20,Valparaiso,1009.69
2024-01-03,20,Metropolitana,2348.34
2024-01-03,20,Biobio,1151.49
2024-01-03,20,Los Lagos,459.56
2024-01-03,21,Antofagasta,1121.12
2024-01-03,21,Atacama,721.14
2024-01-03,21,Coquimbo,570.59
2024-01-03,21,Valparaiso,960.14
2024-01-03,21,Metropolitana,2359.52
2024-01-03,21,Biobio,1108.53
2024-01-03,21,Los Lagos,428.14
2024-01-03,22,Antofagasta,1051.34
2024-01-03,22,Atacama,645.91
2024-01-03,22,Coquimbo,509.64
2024-01-03,22,Valparaiso,853.48
2024-01-03,22,Metropolitana,2126.18
2024-01-03,22,Biobio,1015.02
2024-01-03,22,Los Lagos,406.26
2024-01-03,23,Antofagasta,944.50
2024-01-03,23,Atacama,599.19
2024-01-03,23,Coquimbo,487.20
2024-01-03,23,Valparaiso,810.10
2024-01-03,23,Metropolitana,1910.88
2024-01-03,23,Biobio,908.41
2024-01-03,23,Los Lagos,352.86
2024-01-04,0,Antofagasta,899.20
2024-01-04,0,Atacama,550.10
2024-01-04,0,Coquimbo,419.86
2024-01-04,0,Valparaiso,733.25
2024-01-04,0,Metropolitana,1710.47
2024-01-04,0,Biobio,853.88
2024-01-04,0,Los Lagos,333.30
2024-01-04,1,Antofagasta,806.17
2024-01-04,1,Atacama,510.92
2024-01-04,1,Coquimbo,408.08
2024-01-04,1,Valparaiso,689.60
2024-01-04,1,Metropolitana,1642.65
2024-01-04,1,Biobio,784.97
2024-01-04,1,Los Lagos,314.24
2024-01-04,2,Antofagasta,758.99
2024-01-04,2,Atacama,468.15
2024-01-04,2,Coquimbo,379.37
2024-01-04,2,Valparaiso,645.70
2024-01-04,2,Metropolitana,1522.81
2024-01-04,2,Biobio,760.44
2024-01-04,2,Los Lagos,293.11
2024-01-04,3,Antofagasta,730.48
2024-01-04,3,Atacama,442.78
2024-01-04,3,Coquimbo,377.12
2024-01-04,3,Valparaiso,608.03
2024-01-04,3,Metropolitana,1500.59
2024-01-04,3,Biobio,717.80
2024-01-04,3,Los Lagos,286.64
2024-01-04,4,Antofagasta,748.41
2024-01-04,4,Atacama,453.29
2024-01-04,4,Coquimbo,360.76
2024-01-04,4,Valparaiso,606.75
2024-01-04,4,Metropolitana,1463.94
2024-01-04,4,Biobio,688.26
2024-01-04,4,Los Lagos,286.36
2024-01-04,5,Antofagasta,770.84
2024-01-04,5,Atacama,473.63
2024-01-04,5,Coquimbo,366.03
2024-01-04,5,Valparaiso,652.02
2024-01-04,5,Metropolitana,1507.39
2024-01-04,5,Biobio,746.56
2024-01-04,5,Los Lagos,288.08
2024-01-04,6,Antofagasta,853.85
2024-01-04,6,Atacama,523.68
2024-01-04,6,Coquimbo,417.40
2024-01-04,6,Valparaiso,703.59
2024-01-04,6,Metropolitana,1665.07
2024-01-04,6,Biobio,803.38
2024-01-04,6,Los Lagos,318.57
2024-01-04,7,Antofagasta,955.10
2024-01-04,7,Atacama,556.01
2024-01-04,7,Coquimbo,458.59
2024-01-04,7,Valparaiso,804.99
2024-01-04,7,Metropolitana,1960.98
2024-01-04,7,Biobio,904.39
2024-01-04,7,Los Lagos,364.55
2024-01-04,8,Antofagasta,1055.41
2024-01-04,8,Atacama,613.31
2024-01-04,8,Coquimbo,497.92
2024-01-04,8,Valparaiso,801.15
2024-01-04,8,Metropolitana,2024.00
2024-01-04,8,Biobio,974.23
2024-01-04,8,Los Lagos,373.13
2024-01-04,9,Antofagasta,1053.56
2024-01-04,9,Atacama,667.97
2024-01-04,9,Coquimbo,499.53
2024-01-04,9,Valparaiso,850.50
2024-01-04,9,Metropolitana,2159.92
2024-01-04,9,Biobio,1004.94
2024-01-04,9,Los Lagos,397.26
2024-01-04,10,Antofagasta,1099.67
2024-01-04,10,Atacama,642.22
2024-01-04,10,Coquimbo,510.76
2024-01-04,10,Valparaiso,895.04
2024-01-04,10,Metropolitana,2185.36
2024-01-04,10,Biobio,1029.17
2024-01-04,10,Los Lagos,417.61
2024-01-04,11,Antofagasta,1117.70
2024-01-04,11,Atacama,684.53
2024-01-04,11,Coquimbo,522.21
2024-01-04,11,Valparaiso,903.25
2024-01-04,11,Metropolitana,2196.88
2024-01-04,11,Biobio,1036.95
2024-01-04,11,Los Lagos,422.95
2024-01-04,12,Antofagasta,1145.11
2024-01-04,12,Atacama,704.63
2024-01-04,12,Coquimbo,546.61
2024-01-04,12,Valparaiso,954.27
2024-01-04,12,Metropolitana,2355.41
2024-01-04,12,Biobio,1092.60
2024-01-04,12,Los Lagos,430.51
2024-01-04,13,Antofagasta,1182.02
2024-01-04,13,Atacama,701.17
2024-01-04,13,Coquimbo,559.92
2024-01-04,13,Valparaiso,954.36
2024-01-04,13,Metropolitana,2353.99
2024-01-04,13,Biobio,1103.76
2024-01-04,13,Los Lagos,431.74
2024-01-04,14,Antofagasta,1126.89
2024-01-04,14,Atacama,686.65
2024-01-04,14,Coquimbo,552.06
2024-01-04,14,Valparaiso,934.93
2024-01-04,14,Metropolitana,2207.62
2024-01-04,14,Biobio,1102.54
2024-01-04,14,Los Lagos,429.84
2024-01-04,15,Antofagasta,1052.83
2024-01-04,15,Atacama,646.38
2024-01-04,15,Coquimbo,493.64
2024-01-04,15,Valparaiso,878.50
2024-01-04,15,Metropolitana,2056.08
2024-01-04,15,Biobio,978.92
2024-01-04,15,Los Lagos,410.10
2024-01-04,16,Antofagasta,1042.67
2024-01-04,16,Atacama,613.48
2024-01-04,16,Coquimbo,503.51
2024-01-04,16,Valparaiso,870.54
2024-01-04,16,Metropolitana,2076.17
2024-01-04,16,Biobio,980.88
2024-01-04,16,Los Lagos,367.89
2024-01-04,17,Antofagasta,1021.55
2024-01-04,17,Atacama,633.60
2024-01-04,17,Coquimbo,503.42
2024-01-04,17,Valparaiso,860.11
2024-01-04,17,Metropolitana,2138.41
2024-01-04,17,Biobio,1020.12
2024-01-04,17,Los Lagos,391.54
2024-01-04,18,Antofagasta,1105.15
2024-01-04,18,Atacama,659.19
2024-01-04,18,Coquimbo,525.38
2024-01-04,18,Valparaiso,918.36
2024-01-04,18,Metropolitana,2192.46
2024-01-04,18,Biobio,1038.97
2024-01-04,18,Los Lagos,413.90
2024-01-04,19,Antofagasta,1167.44
2024-01-04,19,Atacama,717.80
2024-01-04,19,Coquimbo,563.20
2024-01-04,19,Valparaiso,943.01
2024-01-04,19,Metropolitana,2357.36
2024-01-04,19,Biobio,1125.60
2024-01-04,19,Los Lagos,441.40
2024-01-04,20,Antofagasta,1209.03
2024-01-04,20,Atacama,728.88
2024-01-04,20,Coquimbo,612.67
2024-01-04,20,Valparaiso,1026.53
2024-01-04,20,Metropolitana,2377.74
2024-01-04,20,Biobio,1167.34
2024-01-04,20,Los Lagos,467.77
2024-01-04,21,Antofagasta,1163.56
2024-01-04,21,Atacama,702.78
2024-01-04,21,Coquimbo,552.61
2024-01-04,21,Valparaiso,947.31
2024-01-04,21,Metropolitana,2269.14
2024-01-04,21,Biobio,1084.49
2024-01-04,21,Los Lagos,419.24
2024-01-04,22,Antofagasta,1058.26
2024-01-04,22,Atacama,634.26
2024-01-04,22,Coquimbo,516.02
2024-01-04,22,Valparaiso,876.80
2024-01-04,22,Metropolitana,2130.95
2024-01-04,22,Biobio,997.81
2024-01-04,22,Los Lagos,390.59
2024-01-04,23,Antofagasta,955.71
2024-01-04,23,Atacama,576.11
2024-01-04,23,Coquimbo,475.41
2024-01-04,23,Valparaiso,771.74
2024-01-04,23,Metropolitana,1883.00
2024-01-04,23,Biobio,949.67
2024-01-04,23,Los Lagos,369.12
2024-01-05,0,Antofagasta,875.61
2024-01-05,0,Atacama,534.87
2024-01-05,0,Coquimbo,436.25
2024-01-05,0,Valparaiso,744.56
2024-01-05,0,Metropolitana,1785.11
2024-01-05,0,Biobio,853.04
2024-01-05,0,Los Lagos,326.93
2024-01-05,1,Antofagasta,840.69
2024-01-05,1,Atacama,513.37
2024-01-05,1,Coquimbo,417.29
2024-01-05,1,Valparaiso,698.73
2024-01-05,1,Metropolitana,1642.29
2024-01-05,1,Biobio,784.33
2024-01-05,1,Los Lagos,312.58
2024-01-05,2,Antofagasta,770.99
2024-01-05,2,Atacama,469.15
2024-01-05,2,Coquimbo,382.10
2024-01-05,2,Valparaiso,660.10
2024-01-05,2,Metropolitana,1582.05
2024-01-05,2,Biobio,765.03
2024-01-05,2,Los Lagos,289.89
2024-01-05,3,Antofagasta,732.25
2024-01-05,3,Atacama,466.37
2024-01-05,3,Coquimbo,366.01
2024-01-05,3,Valparaiso,598.14
2024-01-05,3,Metropolitana,1475.52
2024-01-05,3,Biobio,724.30
2024-01-05,3,Los Lagos,278.38
2024-01-05,4,Antofagasta,710.25
2024-01-05,4,Atacama,470.85
2024-01-05,4,Coquimbo,354.63
2024-01-05,4,Valparaiso,600.02
2024-01-05,4,Metropolitana,1474.69
2024-01-05,4,Biobio,687.03
2024-01-05,4,Los Lagos,283.61
2024-01-05,5,Antofagasta,783.54
