fecha,hora,region,mwh
2025-01-01,11,Atacama,670.51
2025-01-01,11,Coquimbo,555.35
2025-01-01,11,Valparaiso,878.13
2025-01-01,11,Metropolitana,2293.11
2025-01-01,11,Biobio,1063.80
2025-01-01,11,Los Lagos,412.08
2025-01-01,12,Antofagasta,1164.95
2025-01-01,12,Atacama,680.14
2025-01-01,12,Coquimbo,559.23
2025-01-01,12,Valparaiso,946.63
2025-01-01,12,Metropolitana,2264.00
2025-01-01,12,Biobio,1100.62
2025-01-01,12,Los Lagos,426.47
2025-01-01,13,Antofagasta,1160.11
2025-01-01,13,Atacama,716.90
2025-01-01,13,Coquimbo,564.82
2025-01-01,13,Valparaiso,982.22
2025-01-01,13,Metropolitana,2312.32
2025-01-01,13,Biobio,1159.01
2025-01-01,13,Los Lagos,435.30
2025-01-01,14,Antofagasta,1131.32
2025-01-01,14,Atacama,697.01
2025-01-01,14,Coquimbo,562.25
2025-01-01,14,Valparaiso,964.11
2025-01-01,14,Metropolitana,2261.33
2025-01-01,14,Biobio,1098.66
2025-01-01,14,Los Lagos,417.43
2025-01-01,15,Antofagasta,1069.99
2025-01-01,15,Atacama,653.56
2025-01-01,15,Coquimbo,516.33
2025-01-01,15,Valparaiso,892.12
2025-01-01,15,Metropolitana,2149.81
2025-01-01,15,Biobio,1030.38
2025-01-01,15,Los Lagos,410.14
2025-01-01,16,Antofagasta,990.08
2025-01-01,16,Atacama,616.39
2025-01-01,16,Coquimbo,485.32
2025-01-01,16,Valparaiso,868.65
2025-01-01,16,Metropolitana,2029.59
2025-01-01,16,Biobio,971.20
2025-01-01,16,Los Lagos,396.92
2025-01-01,17,Antofagasta,1081.54
2025-01-01,17,Atacama,636.90
2025-01-01,17,Coquimbo,506.86
2025-01-01,17,Valparaiso,899.86
2025-01-01,17,Metropolitana,2113.71
2025-01-01,17,Biobio,1000.56
2025-01-01,17,Los Lagos,385.49
2025-01-01,18,Antofagasta,1075.99
2025-01-01,18,Atacama,671.40
2025-01-01,18,Coquimbo,539.76
2025-01-01,18,Valparaiso,874.92
2025-01-01,18,Metropolitana,2232.49
2025-01-01,18,Biobio,1030.13
2025-01-01,18,Los Lagos,406.70
2025-01-01,19,Antofagasta,1145.16
2025-01-01,19,Atacama,707.78
2025-01-01,19,Coquimbo,556.39
2025-01-01,19,Valparaiso,964.25
2025-01-01,19,Metropolitana,2294.72
2025-01-01,19,Biobio,1144.64
2025-01-01,19,Los Lagos,436.50
2025-01-01,20,Antofagasta,1218.82
2025-01-01,20,Atacama,747.69
2025-01-01,20,Coquimbo,600.42
2025-01-01,20,Valparaiso,998.56
2025-01-01,20,Metropolitana,2510.43
2025-01-01,20,Biobio,1172.54
2025-01-01,20,Los Lagos,452.93
2025-01-01,21,Antofagasta,1116.56
2025-01-01,21,Atacama,727.88
2025-01-01,21,Coquimbo,567.40
2025-01-01,21,Valparaiso,956.58
2025-01-01,21,Metropolitana,2275.44
2025-01-01,21,Biobio,1120.27
2025-01-01,21,Los Lagos,437.51
2025-01-01,22,Antofagasta,1072.45
2025-01-01,22,Atacama,640.43
2025-01-01,22,Coquimbo,512.70
2025-01-01,22,Valparaiso,859.40
2025-01-01,22,Metropolitana,2139.14
2025-01-01,22,Biobio,1015.63
2025-01-01,22,Los Lagos,385.44
2025-01-01,23,Antofagasta,956.05
2025-01-01,23,Atacama,542.59
2025-01-01,23,Coquimbo,465.26
2025-01-01,23,Valparaiso,795.41
2025-01-01,23,Metropolitana,1932.71
2025-01-01,23,Biobio,919.32
2025-01-01,23,Los Lagos,356.98
2025-01-02,0,Antofagasta,887.45
2025-01-02,0,Atacama,555.78
2025-01-02,0,Coquimbo,440.35
2025-01-02,0,Valparaiso,731.04
2025-01-02,0,Metropolitana,1784.32
2025-01-02,0,Biobio,864.84
2025-01-02,0,Los Lagos,344.09
2025-01-02,1,Antofagasta,851.34
2025-01-02,1,Atacama,500.92
2025-01-02,1,Coquimbo,406.91
2025-01-02,1,Valparaiso,693.48
2025-01-02,1,Metropolitana,1619.77
2025-01-02,1,Biobio,810.60
2025-01-02,1,Los Lagos,309.12
2025-01-02,2,Antofagasta,771.55
2025-01-02,2,Atacama,491.89
2025-01-02,2,Coquimbo,383.47
2025-01-02,2,Valparaiso,659.59
2025-01-02,2,Metropolitana,1533.82
2025-01-02,2,Biobio,760.03
2025-01-02,2,Los Lagos,282.81
2025-01-02,3,Antofagasta,761.40
2025-01-02,3,Atacama,443.07
2025-01-02,3,Coquimbo,364.77
2025-01-02,3,Valparaiso,634.79
2025-01-02,3,Metropolitana,1492.91
2025-01-02,3,Biobio,719.08
2025-01-02,3,Los Lagos,279.51
2025-01-02,4,Antofagasta,730.79
2025-01-02,4,Atacama,450.36
2025-01-02,4,Coquimbo,369.62
2025-01-02,4,Valparaiso,624.08
2025-01-02,4,Metropolitana,1487.49
2025-01-02,4,Biobio,720.12
2025-01-02,4,Los Lagos,283.26
2025-01-02,5,Antofagasta,769.51
2025-01-02,5,Atacama,466.80
2025-01-02,5,Coquimbo,373.33
2025-01-02,5,Valparaiso,631.06
2025-01-02,5,Metropolitana,1539.16
2025-01-02,5,Biobio,720.54
2025-01-02,5,Los Lagos,278.05
2025-01-02,6,Antofagasta,856.42
2025-01-02,6,Atacama,523.58
2025-01-02,6,Coquimbo,425.04
2025-01-02,6,Valparaiso,686.37
2025-01-02,6,Metropolitana,1694.25
2025-01-02,6,Biobio,841.55
2025-01-02,6,Los Lagos,329.42
2025-01-02,7,Antofagasta,955.97
2025-01-02,7,Atacama,602.28
2025-01-02,7,Coquimbo,458.73
2025-01-02,7,Valparaiso,829.59
2025-01-02,7,Metropolitana,1962.38
2025-01-02,7,Biobio,905.34
2025-01-02,7,Los Lagos,347.24
2025-01-02,8,Antofagasta,1019.91
2025-01-02,8,Atacama,612.56
2025-01-02,8,Coquimbo,491.24
2025-01-02,8,Valparaiso,835.79
2025-01-02,8,Metropolitana,2057.29
2025-01-02,8,Biobio,914.49
2025-01-02,8,Los Lagos,369.83
2025-01-02,9,Antofagasta,1026.50
2025-01-02,9,Atacama,647.32
2025-01-02,9,Coquimbo,516.78
2025-01-02,9,Valparaiso,862.00
2025-01-02,9,Metropolitana,2132.26
2025-01-02,9,Biobio,1002.79
2025-01-02,9,Los Lagos,386.25
2025-01-02,10,Antofagasta,1066.01
2025-01-02,10,Atacama,636.22
2025-01-02,10,Coquimbo,527.78
2025-01-02,10,Valparaiso,916.99
2025-01-02,10,Metropolitana,2189.45
2025-01-02,10,Biobio,1059.94
2025-01-02,10,Los Lagos,401.27
2025-01-02,11,Antofagasta,1123.55
2025-01-02,11,Atacama,671.51
2025-01-02,11,Coquimbo,521.05
2025-01-02,11,Valparaiso,914.67
2025-01-02,11,Metropolitana,2291.59
2025-01-02,11,Biobio,1079.86
2025-01-02,11,Los Lagos,428.24
2025-01-02,12,Antofagasta,1133.00
2025-01-02,12,Atacama,680.39
2025-01-02,12,Coquimbo,562.26
2025-01-02,12,Valparaiso,993.45
2025-01-02,12,Metropolitana,2356.12
2025-01-02,12,Biobio,1113.74
2025-01-02,12,Los Lagos,413.03
2025-01-02,13,Antofagasta,1146.15
2025-01-02,13,Atacama,701.01
2025-01-02,13,Coquimbo,555.24
2025-01-02,13,Valparaiso,969.27
2025-01-02,13,Metropolitana,2357.99
2025-01-02,13,Biobio,1083.48
2025-01-02,13,Los Lagos,437.24
2025-01-02,14,Antofagasta,1081.00
2025-01-02,14,Atacama,703.87
2025-01-02,14,Coquimbo,572.16
2025-01-02,14,Valparaiso,964.02
2025-01-02,14,Metropolitana,2304.03
2025-01-02,14,Biobio,1081.73
2025-01-02,14,Los Lagos,425.37
2025-01-02,15,Antofagasta,1076.19
2025-01-02,15,Atacama,643.02
2025-01-02,15,Coquimbo,520.75
2025-01-02,15,Valparaiso,871.24
2025-01-02,15,Metropolitana,2097.57
2025-01-02,15,Biobio,1003.56
2025-01-02,15,Los Lagos,415.12
2025-01-02,16,Antofagasta,1012.01
2025-01-02,16,Atacama,644.57
2025-01-02,16,Coquimbo,509.03
2025-01-02,16,Valparaiso,839.51
2025-01-02,16,Metropolitana,2038.02
2025-01-02,16,Biobio,989.21
2025-01-02,16,Los Lagos,388.51
2025-01-02,17,Antofagasta,1061.58
2025-01-02,17,Atacama,621.16
2025-01-02,17,Coquimbo,527.07
2025-01-02,17,Valparaiso,861.57
2025-01-02,17,Metropolitana,2119.15
2025-01-02,17,Biobio,1000.76
2025-01-02,17,Los Lagos,401.48
2025-01-02,18,Antofagasta,1095.75
2025-01-02,18,Atacama,646.20
2025-01-02,18,Coquimbo,543.90
2025-01-02,18,Valparaiso,901.40
2025-01-02,18,Metropolitana,2146.50
2025-01-02,18,Biobio,1063.26
2025-01-02,18,Los Lagos,397.54
2025-01-02,19,Antofagasta,1165.84
2025-01-02,19,Atacama,726.35
2025-01-02,19,Coquimbo,560.86
2025-01-02,19,Valparaiso,963.32
2025-01-02,19,Metropolitana,2272.29
2025-01-02,19,Biobio,1091.74
2025-01-02,19,Los Lagos,432.80
2025-01-02,20,Antofagasta,1228.59
2025-01-02,20,Atacama,727.90
2025-01-02,20,Coquimbo,604.58
2025-01-02,20,Valparaiso,1026.78
2025-01-02,20,Metropolitana,2353.20
2025-01-02,20,Biobio,1147.56
2025-01-02,20,Los Lagos,453.00
2025-01-02,21,Antofagasta,1146.97
2025-01-02,21,Atacama,690.58
2025-01-02,21,Coquimbo,563.09
2025-01-02,21,Valparaiso,981.68
2025-01-02,21,Metropolitana,2309.35
2025-01-02,21,Biobio,1055.03
2025-01-02,21,Los Lagos,438.23
2025-01-02,22,Antofagasta,1082.79
2025-01-02,22,Atacama,631.07
2025-01-02,22,Coquimbo,510.98
2025-01-02,22,Valparaiso,858.59
2025-01-02,22,Metropolitana,2109.05
2025-01-02,22,Biobio,984.97
2025-01-02,22,Los Lagos,396.15
2025-01-02,23,Antofagasta,916.97
2025-01-02,23,Atacama,580.40
2025-01-02,23,Coquimbo,465.85
2025-01-02,23,Valparaiso,783.50
2025-01-02,23,Metropolitana,1928.26
2025-01-02,23,Biobio,920.12
2025-01-02,23,Los Lagos,368.45
2025-01-03,0,Antofagasta,885.09
2025-01-03,0,Atacama,533.11
2025-01-03,0,Coquimbo,431.33
2025-01-03,0,Valparaiso,742.13
2025-01-03,0,Metropolitana,1768.69
2025-01-03,0,Biobio,876.67
2025-01-03,0,Los Lagos,332.21
2025-01-03,1,Antofagasta,842.47
2025-01-03,1,Atacama,494.00
2025-01-03,1,Coquimbo,393.12
2025-01-03,1,Valparaiso,700.02
2025-01-03,1,Metropolitana,1662.59
2025-01-03,1,Biobio,777.65
2025-01-03,1,Los Lagos,309.74
2025-01-03,2,Antofagasta,766.46
2025-01-03,2,Atacama,493.46
2025-01-03,2,Coquimbo,362.37
2025-01-03,2,Valparaiso,637.20
2025-01-03,2,Metropolitana,1593.23
2025-01-03,2,Biobio,757.27
2025-01-03,2,Los Lagos,292.58
2025-01-03,3,Antofagasta,760.35
2025-01-03,3,Atacama,451.19
2025-01-03,3,Coquimbo,364.44
2025-01-03,3,Valparaiso,638.37
2025-01-03,3,Metropolitana,1490.69
2025-01-03,3,Biobio,713.93
2025-01-03,3,Los Lagos,282.58
2025-01-03,4,Antofagasta,748.26
2025-01-03,4,Atacama,459.00
2025-01-03,4,Coquimbo,365.17
2025-01-03,4,Valparaiso,604.37
2025-01-03,4,Metropolitana,1467.81
2025-01-03,4,Biobio,708.33
2025-01-03,4,Los Lagos,274.61
2025-01-03,5,Antofagasta,770.35
2025-01-03,5,Atacama,472.48
2025-01-03,5,Coquimbo,372.37
2025-01-03,5,Valparaiso,638.94
2025-01-03,5,Metropolitana,1548.88
2025-01-03,5,Biobio,745.15
2025-01-03,5,Los Lagos,279.20
2025-01-03,6,Antofagasta,827.07
2025-01-03,6,Atacama,509.53
2025-01-03,6,Coquimbo,403.99
2025-01-03,6,Valparaiso,716.53
2025-01-03,6,Metropolitana,1681.72
2025-01-03,6,Biobio,826.91
2025-01-03,6,Los Lagos,320.35
2025-01-03,7,Antofagasta,925.36
2025-01-03,7,Atacama,583.53
2025-01-03,7,Coquimbo,444.41
2025-01-03,7,Valparaiso,791.82
2025-01-03,7,Metropolitana,1872.18
2025-01-03,7,Biobio,875.62
2025-01-03,7,Los Lagos,358.56
2025-01-03,8,Antofagasta,1024.39
2025-01-03,8,Atacama,628.08
2025-01-03,8,Coquimbo,501.01
2025-01-03,8,Valparaiso,836.77
2025-01-03,8,Metropolitana,1991.58
2025-01-03,8,Biobio,953.54
2025-01-03,8,Los Lagos,391.40
2025-01-03,9,Antofagasta,1022.80
2025-01-03,9,Atacama,658.71
2025-01-03,9,Coquimbo,498.99
2025-01-03,9,Valparaiso,889.34
2025-01-03,9,Metropolitana,2058.47
2025-01-03,9,Biobio,971.72
2025-01-03,9,Los Lagos,384.64
2025-01-03,10,Antofagasta,1052.52
2025-01-03,10,Atacama,666.32
2025-01-03,10,Coquimbo,534.47
2025-01-03,10,Valparaiso,887.30
2025-01-03,10,Metropolitana,2122.68
2025-01-03,10,Biobio,1061.04
2025-01-03,10,Los Lagos,401.06
2025-01-03,11,Antofagasta,1123.13
2025-01-03,11,Atacama,682.77
2025-01-03,11,Coquimbo,551.30
2025-01-03,11,Valparaiso,915.59
2025-01-03,11,Metropolitana,2229.84
2025-01-03,11,Biobio,1105.18
2025-01-03,11,Los Lagos,426.78
2025-01-03,12,Antofagasta,1130.06
2025-01-03,12,Atacama,717.38
2025-01-03,12,Coquimbo,572.24
2025-01-03,12,Valparaiso,958.80
2025-01-03,12,Metropolitana,2311.24
2025-01-03,12,Biobio,1111.58
2025-01-03,12,Los Lagos,435.75
2025-01-03,13,Antofagasta,1145.23
2025-01-03,13,Atacama,682.03
2025-01-03,13,Coquimbo,587.27
2025-01-03,13,Valparaiso,984.03
2025-01-03,13,Metropolitana,2245.44
2025-01-03,13,Biobio,1108.08
2025-01-03,13,Los Lagos,432.77
2025-01-03,14,Antofagasta,1106.23
2025-01-03,14,Atacama,697.34
2025-01-03,14,Coquimbo,554.62
2025-01-03,14,Valparaiso,913.23
2025-01-03,14,Metropolitana,2233.71
2025-01-03,14,Biobio,1099.42
2025-01-03,14,Los Lagos,424.13
2025-01-03,15,Antofagasta,1097.68
2025-01-03,15,Atacama,651.08
2025-01-03,15,Coquimbo,522.15
2025-01-03,15,Valparaiso,912.72
2025-01-03,15,Metropolitana,2219.35
2025-01-03,15,Biobio,1035.69
2025-01-03,15,Los Lagos,392.18
2025-01-03,16,Antofagasta,1014.51
2025-01-03,16,Atacama,629.81
2025-01-03,16,Coquimbo,510.74
2025-01-03,16,Valparaiso,832.85
2025-01-03,16,Metropolitana,2085.48
2025-01-03,16,Biobio,975.10
2025-01-03,16,Los Lagos,367.64
2025-01-03,17,Antofagasta,1100.39
2025-01-03,17,Atacama,637.69
2025-01-03,17,Coquimbo,498.08
2025-01-03,17,Valparaiso,850.12
2025-01-03,17,Metropolitana,2061.30
2025-01-03,17,Biobio,967.11
2025-01-03,17,Los Lagos,402.18
2025-01-03,18,Antofagasta,1110.71
2025-01-03,18,Atacama,656.28
2025-01-03,18,Coquimbo,541.35
2025-01-03,18,Valparaiso,910.97
2025-01-03,18,Metropolitana,2178.15
2025-01-03,18,Biobio,1035.95
2025-01-03,18,Los Lagos,403.88
2025-01-03,19,Antofagasta,1149.92
2025-01-03,19,Atacama,711.08
2025-01-03,19,Coquimbo,583.24
2025-01-03,19,Valparaiso,966.64
2025-01-03,19,Metropolitana,2347.38
2025-01-03,19,Biobio,1083.43
2025-01-03,19,Los Lagos,450.47
2025-01-03,20,Antofagasta,1215.59
2025-01-03,20,Atacama,748.48
2025-01-03,20,Coquimbo,558.57
2025-01-03,20,Valparaiso,1001.69
2025-01-03,20,Metropolitana,2439.85
2025-01-03,20,Biobio,1161.96
2025-01-03,20,Los Lagos,454.68
2025-01-03,21,Antofagasta,1195.56
2025-01-03,21,Atacama,675.48
2025-01-03,21,Coquimbo,581.64
2025-01-03,21,Valparaiso,951.72
2025-01-03,21,Metropolitana,2306.95
2025-01-03,21,Biobio,1127.92
2025-01-03,21,Los Lagos,433.79
2025-01-03,22,Antofagasta,1072.04
2025-01-03,22,Atacama,620.34
2025-01-03,22,Coquimbo,540.88
2025-01-03,22,Valparaiso,884.62
2025-01-03,22,Metropolitana,2068.82
2025-01-03,22,Biobio,1051.45
2025-01-03,22,Los Lagos,378.87
2025-01-03,23,Antofagasta,959.64
2025-01-03,23,Atacama,583.26
2025-01-03,23,Coquimbo,476.56
2025-01-03,23,Valparaiso,788.55
2025-01-03,23,Metropolitana,1912.48
2025-01-03,23,Biobio,923.39
2025-01-03,23,Los Lagos,357.47
2025-01-04,0,Antofagasta,862.96
2025-01-04,0,Atacama,519.91
2025-01-04,0,Coquimbo,402.76
2025-01-04,0,Valparaiso,653.26
2025-01-04,0,Metropolitana,1638.70
2025-01-04,0,Biobio,770.20
2025-01-04,0,Los Lagos,302.75
2025-01-04,1,Antofagasta,752.14
2025-01-04,1,Atacama,460.96
2025-01-04,1,Coquimbo,364.57
2025-01-04,1,Valparaiso,643.98
2025-01-04,1,Metropolitana,1573.62
2025-01-04,1,Biobio,748.98
2025-01-04,1,Los Lagos,286.70
2025-01-04,2,Antofagasta,717.69
2025-01-04,2,Atacama,438.21
2025-01-04,2,Coquimbo,344.53
2025-01-04,2,Valparaiso,569.63
2025-01-04,2,Metropolitana,1454.27
2025-01-04,2,Biobio,702.63
2025-01-04,2,Los Lagos,271.34
2025-01-04,3,Antofagasta,678.06
2025-01-04,3,Atacama,418.23
2025-01-04,3,Coquimbo,345.81
2025-01-04,3,Valparaiso,564.78
2025-01-04,3,Metropolitana,1364.03
2025-01-04,3,Biobio,662.47
2025-01-04,3,Los Lagos,254.00
2025-01-04,4,Antofagasta,678.96
2025-01-04,4,Atacama,410.82
2025-01-04,4,Coquimbo,325.36
2025-01-04,4,Valparaiso,582.87
2025-01-04,4,Metropolitana,1312.88
2025-01-04,4,Biobio,656.12
2025-01-04,4,Los Lagos,260.38
2025-01-04,5,Antofagasta,704.31
2025-01-04,5,Atacama,432.01
2025-01-04,5,Coquimbo,349.63
2025-01-04,5,Valparaiso,569.97
2025-01-04,5,Metropolitana,1387.84
2025-01-04,5,Biobio,688.72
2025-01-04,5,Los Lagos,258.48
2025-01-04,6,Antofagasta,757.36
2025-01-04,6,Atacama,499.87
2025-01-04,6,Coquimbo,382.39
2025-01-04,6,Valparaiso,632.11
2025-01-04,6,Metropolitana,1517.21
2025-01-04,6,Biobio,761.94
2025-01-04,6,Los Lagos,298.51
2025-01-04,7,Antofagasta,831.96
2025-01-04,7,Atacama,516.61
2025-01-04,7,Coquimbo,421.81
2025-01-04,7,Valparaiso,718.67
2025-01-04,7,Metropolitana,1668.03
2025-01-04,7,Biobio,822.55
2025-01-04,7,Los Lagos,320.24
2025-01-04,8,Antofagasta,951.79
2025-01-04,8,Atacama,582.04
2025-01-04,8,Coquimbo,459.41
2025-01-04,8,Valparaiso,754.12
2025-01-04,8,Metropolitana,1812.21
2025-01-04,8,Biobio,887.37
2025-01-04,8,Los Lagos,345.94
2025-01-04,9,Antofagasta,1005.03
2025-01-04,9,Atacama,591.42
2025-01-04,9,Coquimbo,480.42
2025-01-04,9,Valparaiso,808.28
2025-01-04,9,Metropolitana,1935.69
2025-01-04,9,Biobio,942.43
2025-01-04,9,Los Lagos,369.16
2025-01-04,10,Antofagasta,987.96
2025-01-04,10,Atacama,629.94
2025-01-04,10,Coquimbo,484.60
2025-01-04,10,Valparaiso,806.90
2025-01-04,10,Metropolitana,1985.76
2025-01-04,10,Biobio,967.63
2025-01-04,10,Los Lagos,368.80
2025-01-04,11,Antofagasta,1010.89
2025-01-04,11,Atacama,609.11
2025-01-04,11,Coquimbo,505.57
2025-01-04,11,Valparaiso,822.08
2025-01-04,11,Metropolitana,2034.53
2025-01-04,11,Biobio,958.78
2025-01-04,11,Los Lagos,388.34
2025-01-04,12,Antofagasta,1088.82
2025-01-04,12,Atacama,631.03
2025-01-04,12,Coquimbo,502.43
2025-01-04,12,Valparaiso,888.58
2025-01-04,12,Metropolitana,2104.09
2025-01-04,12,Biobio,1007.17
2025-01-04,12,Los Lagos,400.00
2025-01-04,13,Antofagasta,1062.66
2025-01-04,13,Atacama,647.24
2025-01-04,13,Coquimbo,520.61
2025-01-04,13,Valparaiso,924.68
2025-01-04,13,Metropolitana,2141.80
2025-01-04,13,Biobio,1020.52
2025-01-04,13,Los Lagos,407.84
2025-01-04,14,Antofagasta,1055.47
2025-01-04,14,Atacama,635.95
2025-01-04,14,Coquimbo,507.31
2025-01-04,14,Valparaiso,853.36
2025-01-04,14,Metropolitana,2110.11
2025-01-04,14,Biobio,1018.70
2025-01-04,14,Los Lagos,400.05
2025-01-04,15,Antofagasta,978.33
2025-01-04,15,Atacama,602.52
2025-01-04,15,Coquimbo,480.95
2025-01-04,15,Valparaiso,831.37
2025-01-04,15,Metropolitana,2017.31
2025-01-04,15,Biobio,956.70
2025-01-04,15,Los Lagos,364.91
2025-01-04,16,Antofagasta,957.48
2025-01-04,16,Atacama,587.98
2025-01-04,16,Coquimbo,444.35
2025-01-04,16,Valparaiso,763.63
2025-01-04,16,Metropolitana,1823.04
2025-01-04,16,Biobio,925.05
2025-01-04,16,Los Lagos,343.12
2025-01-04,17,Antofagasta,970.59
2025-01-04,17,Atacama,597.59
2025-01-04,17,Coquimbo,474.65
2025-01-04,17,Valparaiso,799.43
2025-01-04,17,Metropolitana,1846.73
2025-01-04,17,Biobio,920.98
2025-01-04,17,Los Lagos,363.88
2025-01-04,18,Antofagasta,996.65
2025-01-04,18,Atacama,608.72
2025-01-04,18,Coquimbo,487.65
2025-01-04,18,Valparaiso,814.38
2025-01-04,18,Metropolitana,2121.49
2025-01-04,18,Biobio,988.92
2025-01-04,18,Los Lagos,379.74
2025-01-04,19,Antofagasta,1044.54
2025-01-04,19,Atacama,638.90
2025-01-04,19,Coquimbo,513.57
2025-01-04,19,Valparaiso,898.47
2025-01-04,19,Metropolitana,2183.20
2025-01-04,19,Biobio,1003.68
2025-01-04,19,Los Lagos,398.68
2025-01-04,20,Antofagasta,1111.25
2025-01-04,20,Atacama,687.26
2025-01-04,20,Coquimbo,538.67
2025-01-04,20,Valparaiso,921.26
2025-01-04,20,Metropolitana,2331.42
2025-01-04,20,Biobio,1042.80
2025-01-04,20,Los Lagos,417.49
2025-01-04,21,Antofagasta,1048.59
2025-01-04,21,Atacama,635.28
2025-01-04,21,Coquimbo,530.23
2025-01-04,21,Valparaiso,869.43
2025-01-04,21,Metropolitana,2134.80
2025-01-04,21,Biobio,998.43
2025-01-04,21,Los Lagos,400.89
2025-01-04,22,Antofagasta,942.73
2025-01-04,22,Atacama,589.51
2025-01-04,22,Coquimbo,470.55
2025-01-04,22,Valparaiso,774.96
2025-01-04,22,Metropolitana,1907.02
2025-01-04,22,Biobio,908.59
2025-01-04,22,Los Lagos,355.88
2025-01-04,23,Antofagasta,880.03
2025-01-04,23,Atacama,537.60
2025-01-04,23,Coquimbo,419.72
2025-01-04,23,Valparaiso,732.04
2025-01-04,23,Metropolitana,1769.90
2025-01-04,23,Biobio,849.41
2025-01-04,23,Los Lagos,323.39
2025-01-05,0,Antofagasta,828.32
2025-01-05,0,Atacama,485.04
2025-01-05,0,Coquimbo,387.98
2025-01-05,0,Valparaiso,688.78
2025-01-05,0,Metropolitana,1670.66
2025-01-05,0,Biobio,766.83
2025-01-05,0,Los Lagos,305.14
2025-01-05,1,Antofagasta,767.38
2025-01-05,1,Atacama,482.39
2025-01-05,1,Coquimbo,386.07
2025-01-05,1,Valparaiso,613.61
2025-01-05,1,Metropolitana,1562.01
2025-01-05,1,Biobio,716.00
2025-01-05,1,Los Lagos,279.88
2025-01-05,2,Antofagasta,729.94
2025-01-05,2,Atacama,438.91
2025-01-05,2,Coquimbo,338.14
2025-01-05,2,Valparaiso,570.67
2025-01-05,2,Metropolitana,1466.54
2025-01-05,2,Biobio,684.22
2025-01-05,2,Los Lagos,270.57
2025-01-05,3,Antofagasta,673.11
2025-01-05,3,Atacama,422.11
2025-01-05,3,Coquimbo,334.22
2025-01-05,3,Valparaiso,595.91
2025-01-05,3,Metropolitana,1369.80
2025-01-05,3,Biobio,658.12
2025-01-05,3,Los Lagos,247.94
2025-01-05,4,Antofagasta,676.11
2025-01-05,4,Atacama,410.23
2025-01-05,4,Coquimbo,329.43
2025-01-05,4,Valparaiso,569.14
2025-01-05,4,Metropolitana,1346.33
2025-01-05,4,Biobio,666.11
2025-01-05,4,Los Lagos,259.27
2025-01-05,5,Antofagasta,692.61
2025-01-05,5,Atacama,438.81
